date,price,standardized_price,Star
2025-09-27,0.5080654753419875,0.6162996397152418,3
2025-09-28,0.2303550511396234,0.2562830567925037,3
2025-09-29,0.2447814955874597,0.274985124778436,3
2025-09-30,0.2603994866095042,0.2952318828035408,3
2025-10-01,0.3905044087096048,0.4638965255170443,3
2025-10-02,0.3894802337382378,0.4625688116778338,3
2025-10-03,0.4378853222661021,0.5253199115615593,3
2025-10-04,0.5838436601129209,0.7145365108002094,3
2025-10-05,0.3340879142771646,0.3907596470423404,3
2025-10-06,0.3624893828473952,0.4275785734258568,3
2025-10-07,0.3852060527802369,0.457027874467023,3
2025-10-08,0.3968751052555545,0.4721553310980665,3
2025-10-09,0.42089387400957,0.5032926392407778,3
2025-10-10,0.4463852781632141,0.5363390336771999,3
2025-10-11,0.6309907287352415,0.775656746344062,3
2025-10-12,0.5508928154639485,0.6718198913970548,3
2025-10-13,0.3509828460540886,0.4126617979050993,3
2025-10-14,0.3637714275158605,0.4292405828445556,3
2025-10-15,0.3589326739941537,0.4229677484218159,3
2025-10-16,0.4125956131319645,0.4925349893112238,3
2025-10-17,0.4486294414877239,0.5392483087392762,3
2025-10-18,0.5984592573948132,0.7334837916086802,3
2025-10-19,0.3475419954291816,0.408201168499903,3
2025-10-20,0.375058856586244,0.4438733128026544,3
2025-10-21,0.3931814185135531,0.4673669315157973,3
2025-10-22,0.417046418664236,0.4983048980338952,3
2025-10-23,0.4195380488376241,0.5015349826931471,3
2025-10-24,0.4530237971975622,0.5449450373779182,3
2025-10-25,0.6095542402537245,0.7478670392952739,3
2025-10-26,0.3471432062160817,0.4076841885189785,3
2025-10-27,0.4009655003436813,0.477458013079346,3
2025-10-28,0.3881848026973296,0.4608894485134897,3
2025-10-29,0.3891664013261858,0.4621619674878041,3
2025-10-30,0.4018469467908652,0.4786006973658864,3
2025-10-31,0.443034905966788,0.5319956981573286,3
2025-11-01,0.6113287426037177,0.7501674580651772,3
2025-11-02,0.4960285330763321,0.6006952603126099,3
2025-11-03,0.4467114839154822,0.5367619183442003,3
2025-11-04,0.4528901292979525,0.5447717537836773,3
2025-11-05,0.4275779386879629,0.5119576871318,3
2025-11-06,0.4520633482380487,0.5436999362857683,3
2025-11-07,0.4694274032994261,0.5662102463932639,3
2025-11-08,0.6039669901765651,0.7406238733734647,3
2025-11-09,0.4360328731662752,0.5229184446491325,3
2025-11-10,0.4227159390345679,0.5056547170275475,3
2025-11-11,0.4484938722008613,0.539072560235972,3
2025-11-12,0.4282031592187789,0.5127682067935089,3
2025-11-13,0.4651353498614066,0.5606461397634328,3
2025-11-14,0.4884746068293087,0.5909025464707915,3
2024-12-19,0.2415108758934913,0.3140399374040404,4
2024-12-20,0.2950931245075066,0.3982175616484044,4
2024-12-21,0.519302200158223,0.7504496498957336,4
2024-12-22,0.2032920689224922,0.2539982546548185,4
2024-12-23,0.2270524980762108,0.2913258496871666,4
2024-12-24,0.3246504201936328,0.4446520244472556,4
